"client_id","age","district_id","gender","constellation"
1790,"47",1,"male","Gemini"
1791,"34",5,"female","Taurus"
1792,"25",54,"male","Virgo"
1793,"55",41,"female","Pisces"
1794,"60",54,"female","Aries"
1795,"40",38,"female","Pisces"
1796,"62",10,"male","Sagittarius"
1797,"59",10,"female","Scorpio"
1798,"67",70,"male","Cancer"
1799,"41",36,"male","Cancer"
1800,"57",63,"female","Libra"
1801,"30",66,"male","Capricom"
1802,"36",66,"female","Libra"
1803,"54",25,"female","Taurus"
1806,"48",5,"male","Capricom"
1807,"65",47,"male","Cancer"
1808,"67",47,"female","Cancer"
1809,"69",24,"male","Taurus"
1810,"81",41,"male","Cancer"
1811,"61",1,"male","Aries"
1812,"53",36,"female","Taurus"
1813,"51",36,"male","Libra"
1814,"60",57,"male","Pisces"
1815,"23",16,"female","Pisces"
1816,"49",62,"male","Leo"
1817,"47",47,"female","Sagittarius"
1818,"44",47,"male","Libra"
1819,"21",43,"female","Aries"
1820,"72",50,"female","Scorpio"
1821,"59",1,"male","Taurus"
1822,"78",71,"female","Virgo"
1823,"22",1,"female","Leo"
1824,"40",69,"male","Leo"
1825,"26",51,"female","Taurus"
1826,"63",13,"male","Virgo"
1827,"59",13,"female","Leo"
1828,"38",69,"male","Scorpio"
1829,"58",51,"female","Leo"
1830,"48",33,"male","Aquarius"
1831,"24",51,"male","Libra"
1832,"34",1,"female","Leo"
1833,"34",30,"male","Scorpio"
1834,"73",7,"male","Pisces"
1835,"72",7,"female","Pisces"
1836,"56",36,"female","Pisces"
1837,"43",67,"male","Capricom"
1838,"41",67,"female","Sagittarius"
1839,"64",5,"female","Sagittarius"
1840,"65",5,"male","Scorpio"
1841,"47",67,"female","Aries"
1842,"57",9,"male","Virgo"
1843,"61",48,"female","Aquarius"
1844,"78",74,"female","Aquarius"
1845,"82",74,"male","Scorpio"
1846,"20",48,"male","Sagittarius"
1847,"21",52,"female","Aquarius"
1848,"76",6,"female","Cancer"
1849,"78",57,"female","Libra"
1850,"58",52,"female","Cancer"
1851,"25",31,"female","Virgo"
1852,"38",50,"male","Virgo"
1853,"35",1,"male","Leo"
1854,"68",70,"female","Gemini"
1856,"32",54,"female","Leo"
1857,"36",54,"male","Pisces"
1860,"36",1,"female","Scorpio"
1861,"43",29,"male","Cancer"
1862,"23",50,"female","Libra"
1863,"48",54,"male","Aquarius"
1864,"52",22,"male","Pisces"
1865,"51",22,"female","Gemini"
1866,"58",64,"female","Gemini"
1867,"56",1,"female","Libra"
1868,"20",60,"male","Aquarius"
1869,"67",1,"female","Aquarius"
1870,"65",1,"male","Taurus"
1871,"20",1,"female","Pisces"
1872,"37",52,"female","Aquarius"
1873,"32",52,"male","Scorpio"
1874,"54",1,"male","Libra"
1875,"24",15,"male","Libra"
1876,"49",1,"male","Cancer"
1877,"43",47,"female","Leo"
1878,"37",47,"male","Virgo"
1879,"56",21,"female","Aries"
1880,"26",1,"male","Leo"
1881,"66",72,"male","Aquarius"
1882,"68",72,"female","Gemini"
1883,"39",18,"female","Scorpio"
1884,"24",59,"female","Aquarius"
1885,"30",47,"female","Capricom"
1886,"80",34,"male","Aries"
1887,"74",54,"male","Cancer"
1888,"82",66,"female","Libra"
1889,"43",32,"female","Leo"
1890,"45",14,"female","Leo"
1891,"41",62,"female","Pisces"
1892,"72",66,"male","Aries"
1893,"66",66,"female","Aquarius"
1894,"53",1,"female","Scorpio"
1895,"35",47,"female","Scorpio"
1896,"18",48,"male","Aquarius"
1897,"31",36,"female","Pisces"
1898,"39",73,"male","Leo"
1899,"59",10,"male","Cancer"
1900,"35",23,"male","Sagittarius"
1901,"38",23,"female","Scorpio"
1903,"61",1,"female","Virgo"
1904,"59",66,"male","Pisces"
1905,"51",72,"female","Taurus"
1906,"78",63,"male","Cancer"
1907,"72",75,"female","Virgo"
1908,"80",33,"male","Capricom"
1909,"56",35,"female","Pisces"
1910,"54",67,"male","Scorpio"
1911,"62",48,"female","Taurus"
1912,"28",57,"male","Pisces"
1913,"32",69,"male","Aries"
1914,"58",39,"female","Gemini"
1915,"61",39,"male","Virgo"
1916,"74",28,"male","Cancer"
1917,"31",69,"female","Pisces"
1919,"51",30,"male","Taurus"
1920,"25",42,"male","Leo"
1921,"54",1,"female","Scorpio"
1922,"51",1,"male","Aries"
1923,"42",1,"female","Taurus"
1924,"62",67,"male","Gemini"
1925,"62",37,"male","Cancer"
1926,"65",37,"female","Aquarius"
1927,"48",77,"male","Taurus"
1928,"48",77,"female","Leo"
1929,"45",65,"female","Leo"
1930,"66",38,"female","Pisces"
1931,"58",16,"female","Scorpio"
1932,"60",15,"female","Aquarius"
1934,"67",70,"female","Scorpio"
1935,"71",68,"female","Taurus"
1936,"45",15,"female","Libra"
1937,"40",15,"male","Aries"
1938,"61",57,"female","Libra"
1939,"75",1,"male","Leo"
1940,"77",1,"female","Aquarius"
1941,"79",10,"female","Cancer"
1942,"85",10,"male","Taurus"
1943,"74",39,"male","Aquarius"
1944,"43",31,"female","Aquarius"
1945,"46",54,"male","Gemini"
1946,"65",72,"male","Cancer"
1947,"19",23,"male","Aquarius"
1948,"61",71,"female","Pisces"
1949,"58",71,"male","Cancer"
1950,"71",26,"male","Cancer"
1951,"29",41,"male","Taurus"
1952,"29",52,"female","Pisces"
1953,"35",52,"male","Virgo"
1954,"48",69,"male","Leo"
1955,"29",66,"female","Scorpio"
1956,"75",1,"female","Cancer"
1957,"28",63,"male","Pisces"
1958,"23",63,"female","Scorpio"
1959,"80",1,"male","Capricom"
1960,"54",22,"male","Virgo"
1961,"80",31,"female","Gemini"
1962,"50",6,"male","Scorpio"
1963,"55",38,"male","Gemini"
1964,"69",17,"male","Leo"
1965,"61",75,"male","Leo"
1966,"52",19,"female","Cancer"
1967,"37",1,"female","Scorpio"
1968,"40",1,"male","Leo"
1969,"74",53,"female","Virgo"
1970,"53",1,"female","Scorpio"
1971,"31",3,"female","Pisces"
1972,"54",1,"female","Taurus"
1973,"69",60,"female","Virgo"
1974,"82",10,"male","Cancer"
1975,"85",10,"female","Libra"
1976,"82",72,"male","Libra"
1977,"65",10,"female","Scorpio"
1978,"48",18,"female","Gemini"
1979,"74",51,"female","Pisces"
1980,"41",77,"male","Taurus"
1981,"30",19,"female","Virgo"
1982,"23",53,"male","Cancer"
1983,"18",53,"female","Aquarius"
1984,"74",1,"male","Virgo"
1985,"63",6,"male","Sagittarius"
1986,"58",6,"female","Leo"
1988,"48",13,"male","Taurus"
1989,"61",50,"female","Capricom"
1990,"57",50,"male","Sagittarius"
1991,"82",64,"male","Scorpio"
1993,"25",1,"male","Gemini"
1994,"33",1,"female","Cancer"
1995,"59",50,"female","Aries"
1996,"63",1,"male","Pisces"
1997,"23",1,"female","Scorpio"
1998,"22",40,"female","Sagittarius"
1999,"18",74,"female","Aquarius"
2000,"58",39,"female","Taurus"
2001,"23",34,"female","Leo"
2002,"82",70,"female","Sagittarius"
2003,"79",70,"male","Gemini"
2004,"26",1,"female","Aquarius"
2005,"21",30,"male","Libra"
2006,"38",41,"female","Leo"
2007,"42",41,"male","Virgo"
2008,"60",47,"male","Gemini"
2009,"64",12,"male","Capricom"
2010,"48",37,"male","Leo"
2011,"75",46,"female","Scorpio"
2012,"77",46,"male","Cancer"
2013,"60",1,"female","Cancer"
2015,"32",1,"female","Scorpio"
2016,"66",55,"male","Libra"
2017,"69",55,"female","Aquarius"
2018,"55",56,"female","Virgo"
2019,"68",73,"male","Libra"
2020,"75",73,"female","Sagittarius"
2021,"81",67,"male","Sagittarius"
2022,"61",56,"male","Scorpio"
2023,"69",56,"female","Virgo"
2024,"66",62,"male","Aries"
2025,"59",39,"male","Capricom"
2026,"66",39,"female","Sagittarius"
2027,"70",12,"male","Aquarius"
2028,"76",12,"female","Libra"
2029,"77",5,"female","Virgo"
2030,"20",5,"female","Leo"
2031,"74",54,"male","Sagittarius"
2032,"57",1,"male","Aries"
2033,"63",1,"female","Cancer"
2034,"74",13,"male","Gemini"
2035,"72",13,"female","Leo"
2037,"52",69,"female","Virgo"
2038,"20",1,"female","Aries"
2039,"31",68,"female","Aquarius"
2040,"56",59,"male","Leo"
2041,"44",68,"male","Leo"
2042,"18",49,"male","Cancer"
2043,"46",77,"female","Virgo"
2044,"39",32,"female","Virgo"
2045,"44",28,"male","Leo"
2046,"48",28,"female","Virgo"
2047,"57",11,"female","Leo"
2048,"72",23,"female","Gemini"
2049,"73",70,"male","Pisces"
2050,"68",70,"female","Gemini"
2051,"82",74,"female","Sagittarius"
2052,"86",74,"male","Taurus"
2053,"82",16,"male","Aquarius"
2054,"52",48,"male","Sagittarius"
2055,"24",56,"female","Virgo"
2056,"22",1,"male","Sagittarius"
2057,"24",6,"female","Capricom"
2058,"29",76,"male","Pisces"
2059,"28",43,"male","Cancer"
2060,"29",43,"female","Gemini"
2061,"47",63,"male","Leo"
2062,"46",63,"female","Gemini"
2063,"50",68,"female","Libra"
2064,"74",53,"male","Leo"
2065,"22",64,"male","Leo"
2066,"28",1,"male","Scorpio"
2067,"21",56,"male","Libra"
2068,"70",72,"female","Gemini"
2069,"77",70,"female","Capricom"
2070,"28",70,"female","Leo"
2071,"27",1,"male","Sagittarius"
2072,"56",75,"female","Aquarius"
2073,"44",22,"male","Aquarius"
2074,"39",24,"female","Virgo"
2075,"78",74,"male","Aquarius"
2076,"43",63,"female","Aquarius"
2077,"70",44,"female","Pisces"
2078,"22",10,"female","Leo"
2079,"75",72,"female","Gemini"
2080,"37",60,"male","Capricom"
2081,"28",46,"female","Scorpio"
2082,"67",67,"male","Aquarius"
2083,"57",71,"male","Pisces"
2084,"71",1,"female","Aquarius"
2085,"72",1,"male","Sagittarius"
2086,"46",35,"female","Scorpio"
2087,"23",68,"male","Libra"
2088,"52",32,"female","Virgo"
2089,"33",70,"female","Gemini"
2090,"30",70,"male","Libra"
2091,"72",48,"female","Capricom"
2092,"55",72,"male","Aries"
2093,"30",48,"male","Cancer"
2094,"25",48,"female","Virgo"
2095,"26",9,"male","Taurus"
2096,"26",74,"female","Virgo"
2097,"64",53,"male","Scorpio"
2098,"61",53,"female","Gemini"
2099,"82",1,"male","Capricom"
2100,"69",33,"female","Libra"
2101,"65",33,"male","Cancer"
2102,"59",51,"male","Gemini"
2103,"56",18,"female","Aquarius"
2104,"52",37,"male","Capricom"
2105,"53",42,"female","Cancer"
2106,"79",74,"female","Aries"
2107,"77",74,"male","Aries"
2108,"55",77,"female","Taurus"
2109,"50",15,"female","Taurus"
2110,"33",3,"female","Scorpio"
2111,"76",57,"female","Gemini"
2112,"73",21,"male","Virgo"
2113,"63",68,"male","Aries"
2114,"82",51,"male","Leo"
2115,"86",51,"female","Pisces"
2116,"70",76,"male","Gemini"
2117,"55",53,"male","Pisces"
2118,"30",1,"male","Scorpio"
2119,"40",30,"female","Taurus"
2121,"21",64,"male","Libra"
2122,"30",1,"female","Cancer"
2123,"18",53,"male","Taurus"
2124,"51",68,"female","Capricom"
2125,"25",71,"male","Aries"
2126,"25",52,"female","Aries"
2128,"45",38,"female","Leo"
2129,"38",75,"male","Sagittarius"
2130,"55",21,"female","Scorpio"
2131,"25",39,"female","Aquarius"
2132,"31",39,"male","Aquarius"
2133,"79",53,"female","Sagittarius"
2134,"83",53,"male","Sagittarius"
2135,"60",24,"female","Leo"
2136,"60",28,"female","Leo"
2137,"38",73,"female","Scorpio"
2138,"20",68,"male","Sagittarius"
2139,"68",18,"female","Pisces"
2140,"74",18,"male","Libra"
2141,"49",28,"male","Virgo"
2142,"59",21,"female","Sagittarius"
2143,"52",21,"male","Scorpio"
2144,"40",15,"female","Aquarius"
2145,"32",39,"female","Capricom"
2146,"27",65,"male","Capricom"
2147,"37",69,"female","Leo"
2148,"47",31,"female","Cancer"
2149,"77",33,"female","Aries"
2150,"59",61,"male","Aries"
2151,"55",61,"female","Capricom"
2152,"71",17,"female","Virgo"
2153,"51",36,"female","Taurus"
2154,"43",60,"female","Capricom"
2155,"42",15,"male","Gemini"
2156,"34",33,"female","Capricom"
2157,"55",11,"male","Scorpio"
2158,"19",10,"male","Taurus"
2159,"70",74,"female","Aquarius"
2160,"55",70,"male","Gemini"
2161,"80",1,"female","Pisces"
2162,"87",1,"male","Virgo"
2163,"82",52,"male","Aries"
2164,"59",47,"male","Scorpio"
2165,"55",47,"female","Pisces"
2166,"53",30,"female","Cancer"
2167,"19",1,"male","Sagittarius"
2168,"37",46,"female","Cancer"
2169,"29",46,"male","Capricom"
2170,"58",70,"male","Taurus"
2171,"42",1,"male","Sagittarius"
2172,"71",7,"female","Leo"
2173,"49",56,"female","Sagittarius"
2174,"48",74,"female","Leo"
2175,"58",53,"female","Capricom"
2176,"54",18,"male","Cancer"
2177,"58",24,"female","Gemini"
2178,"61",46,"male","Leo"
2179,"61",9,"female","Scorpio"
2180,"28",51,"female","Libra"
2181,"32",46,"male","Cancer"
2182,"71",75,"female","Sagittarius"
2183,"69",75,"male","Leo"
2184,"30",24,"male","Cancer"
2185,"43",20,"female","Gemini"
2186,"58",48,"female","Leo"
2187,"67",40,"male","Pisces"
2188,"75",40,"female","Virgo"
2189,"38",21,"female","Scorpio"
2190,"26",28,"male","Libra"
2191,"21",28,"female","Leo"
2192,"44",1,"female","Aries"
2193,"48",1,"male","Leo"
2194,"39",50,"female","Leo"
2195,"58",68,"female","Virgo"
2196,"45",31,"female","Aquarius"
2197,"38",47,"female","Sagittarius"
2198,"80",17,"female","Pisces"
2199,"89",17,"male","Sagittarius"
2200,"47",66,"male","Leo"
2201,"71",44,"male","Pisces"
2202,"72",44,"female","Leo"
2203,"61",10,"male","Libra"
2204,"54",54,"female","Leo"
2205,"48",55,"male","Sagittarius"
2206,"36",10,"female","Gemini"
2207,"39",70,"female","Aquarius"
2208,"41",70,"male","Capricom"
2209,"73",30,"female","Gemini"
2210,"67",30,"male","Taurus"
2211,"80",3,"female","Pisces"
2212,"28",52,"male","Gemini"
2213,"32",3,"male","Scorpio"
2214,"54",5,"male","Scorpio"
2215,"75",10,"male","Aquarius"
2216,"28",1,"female","Cancer"
2217,"26",1,"male","Pisces"
2218,"32",43,"male","Scorpio"
2219,"36",43,"female","Sagittarius"
2220,"48",20,"female","Aquarius"
2221,"55",20,"male","Pisces"
2222,"66",1,"female","Leo"
2223,"57",70,"female","Gemini"
2224,"68",54,"male","Libra"
2225,"40",4,"female","Scorpio"
2226,"36",74,"female","Libra"
2227,"25",42,"male","Leo"
2228,"60",43,"female","Pisces"
2229,"56",68,"male","Virgo"
2230,"31",5,"male","Gemini"
2231,"29",21,"female","Libra"
2232,"33",36,"male","Gemini"
2233,"36",36,"female","Capricom"
2235,"60",14,"female","Aries"
2236,"22",44,"female","Cancer"
2237,"42",47,"male","Libra"
2238,"46",47,"female","Pisces"
2239,"24",6,"female","Capricom"
2240,"68",47,"female","Pisces"
2241,"74",47,"male","Capricom"
2242,"24",1,"female","Gemini"
2243,"20",1,"male","Cancer"
2246,"47",55,"female","Leo"
2247,"22",35,"female","Capricom"
2248,"25",7,"male","Scorpio"
2249,"55",32,"female","Sagittarius"
2250,"62",34,"female","Sagittarius"
2251,"29",26,"female","Libra"
2252,"35",37,"male","Scorpio"
2253,"43",37,"female","Virgo"
2254,"73",72,"female","Sagittarius"
2255,"77",50,"female","Virgo"
2256,"26",70,"male","Gemini"
2257,"21",62,"female","Virgo"
2258,"21",62,"male","Scorpio"
2259,"50",19,"female","Capricom"
2260,"38",62,"female","Taurus"
2261,"44",62,"male","Scorpio"
2263,"66",1,"male","Leo"
2264,"57",4,"male","Taurus"
2265,"23",52,"male","Virgo"
2266,"61",16,"male","Aquarius"
2267,"34",1,"female","Aries"
2268,"62",10,"male","Capricom"
2269,"37",48,"female","Scorpio"
2270,"40",61,"female","Taurus"
2271,"36",61,"male","Scorpio"
2274,"36",9,"male","Libra"
2275,"35",9,"female","Leo"
2276,"68",44,"female","Taurus"
2277,"21",1,"male","Aries"
2278,"79",76,"male","Cancer"
2279,"47",52,"male","Scorpio"
2280,"26",10,"female","Taurus"
2281,"22",76,"female","Gemini"
2282,"27",60,"male","Pisces"
2283,"39",1,"male","Leo"
2286,"34",54,"female","Sagittarius"
2287,"21",47,"male","Libra"
2288,"43",32,"female","Virgo"
2289,"46",32,"male","Leo"
2290,"46",31,"female","Gemini"
2291,"43",6,"male","Virgo"
2292,"79",59,"male","Scorpio"
2293,"31",1,"male","Sagittarius"
2294,"48",32,"female","Capricom"
2295,"61",22,"female","Pisces"
2296,"58",22,"male","Gemini"
2297,"35",48,"male","Capricom"
2298,"31",48,"female","Taurus"
2299,"60",6,"female","Pisces"
2300,"39",35,"female","Cancer"
2301,"40",35,"male","Sagittarius"
2302,"43",74,"male","Aquarius"
2303,"61",61,"female","Aries"
2304,"61",61,"male","Aquarius"
2305,"51",70,"female","Gemini"
2306,"57",70,"male","Leo"
2307,"77",26,"male","Virgo"
2308,"26",27,"female","Scorpio"
2309,"24",15,"female","Taurus"
2310,"61",40,"male","Leo"
2311,"65",40,"female","Libra"
2312,"25",11,"female","Aquarius"
2313,"20",70,"male","Scorpio"
2314,"41",34,"female","Sagittarius"
2315,"37",34,"male","Libra"
2316,"30",1,"male","Aries"
2317,"24",1,"male","Pisces"
2318,"77",20,"female","Virgo"
2319,"30",40,"female","Taurus"
2320,"49",60,"male","Gemini"
2321,"32",68,"female","Capricom"
2322,"72",15,"male","Gemini"
2323,"58",48,"female","Cancer"
2324,"22",27,"male","Cancer"
2325,"45",2,"female","Aquarius"
2326,"55",72,"female","Sagittarius"
2327,"81",73,"male","Scorpio"
2328,"32",24,"male","Libra"
2329,"27",18,"male","Capricom"
2330,"52",40,"female","Scorpio"
2331,"43",42,"female","Gemini"
2332,"51",60,"female","Sagittarius"
2333,"51",60,"male","Libra"
2335,"66",66,"female","Aries"
2336,"78",12,"male","Cancer"
2337,"83",12,"female","Aries"
2338,"43",58,"female","Leo"
2339,"44",58,"male","Sagittarius"
2340,"47",42,"male","Taurus"
2341,"53",42,"female","Cancer"
2342,"52",70,"male","Sagittarius"
2343,"41",1,"male","Pisces"
2344,"76",3,"female","Taurus"
2345,"58",33,"male","Cancer"
2346,"53",33,"female","Scorpio"
2347,"57",35,"female","Sagittarius"
2348,"67",35,"male","Taurus"
2349,"32",46,"female","Cancer"
2350,"33",46,"male","Gemini"
2351,"35",38,"male","Aries"
2352,"23",70,"female","Libra"
2353,"71",4,"female","Virgo"
2354,"33",1,"male","Sagittarius"
2355,"52",6,"female","Cancer"
2356,"70",52,"male","Cancer"
2357,"63",52,"female","Capricom"
2358,"54",74,"female","Libra"
2359,"47",74,"male","Cancer"
2361,"32",9,"male","Libra"
2362,"26",9,"female","Virgo"
2363,"53",43,"male","Gemini"
2364,"29",56,"female","Taurus"
2365,"47",46,"female","Cancer"
2366,"70",35,"male","Capricom"
2367,"69",35,"female","Aries"
2368,"57",64,"female","Sagittarius"
2369,"60",64,"male","Sagittarius"
2370,"44",41,"female","Leo"
2371,"44",70,"female","Aquarius"
2372,"29",23,"female","Aries"
2373,"46",15,"male","Aquarius"
2374,"32",9,"male","Leo"
2375,"35",72,"female","Leo"
2376,"36",72,"male","Leo"
2377,"50",49,"male","Scorpio"
2378,"47",63,"female","Pisces"
2379,"36",33,"female","Gemini"
2380,"73",40,"male","Leo"
2381,"69",40,"female","Libra"
2382,"73",62,"female","Scorpio"
2383,"53",31,"female","Capricom"
2384,"54",31,"male","Sagittarius"
2385,"67",13,"male","Taurus"
2386,"66",13,"female","Pisces"
2387,"55",77,"female","Cancer"
2388,"29",42,"male","Leo"
2389,"76",25,"male","Cancer"
2390,"62",57,"male","Taurus"
2391,"58",1,"male","Aquarius"
2392,"45",26,"male","Gemini"
2393,"24",16,"female","Virgo"
2394,"38",5,"male","Gemini"
2395,"47",8,"male","Pisces"
2396,"51",41,"female","Virgo"
2397,"82",46,"male","Cancer"
2398,"45",71,"female","Virgo"
2399,"57",42,"female","Taurus"
2400,"41",19,"male","Aries"
2401,"52",26,"female","Aquarius"
2402,"52",41,"male","Scorpio"
2403,"37",1,"female","Aquarius"
2404,"23",27,"female","Cancer"
2405,"25",27,"male","Leo"
2406,"44",49,"female","Libra"
2407,"25",51,"male","Virgo"
2408,"60",6,"female","Taurus"
2409,"36",54,"male","Gemini"
2410,"27",73,"female","Aquarius"
2411,"32",73,"male","Leo"
2412,"20",20,"male","Scorpio"
2413,"39",46,"male","Leo"
2414,"50",54,"female","Cancer"
2415,"43",54,"male","Taurus"
2416,"46",72,"female","Capricom"
2417,"62",48,"female","Gemini"
2418,"47",1,"female","Capricom"
2419,"46",1,"female","Cancer"
2420,"28",48,"female","Gemini"
2421,"30",48,"male","Scorpio"
2422,"24",68,"female","Gemini"
2423,"43",42,"male","Cancer"
2424,"80",54,"male","Scorpio"
2425,"23",6,"female","Cancer"
2426,"73",74,"male","Gemini"
2427,"66",74,"female","Sagittarius"
2428,"54",1,"female","Cancer"
2429,"27",70,"male","Sagittarius"
2430,"63",5,"male","Scorpio"
2431,"34",75,"male","Libra"
2432,"76",27,"female","Pisces"
2433,"36",32,"male","Gemini"
2434,"55",42,"female","Gemini"
2435,"57",16,"female","Libra"
2436,"66",25,"female","Leo"
2437,"64",45,"male","Capricom"
2438,"54",52,"female","Virgo"
2439,"56",52,"male","Sagittarius"
2440,"65",17,"male","Virgo"
2441,"72",1,"male","Libra"
2442,"73",1,"female","Cancer"
2443,"51",75,"male","Gemini"
2444,"66",4,"male","Virgo"
2445,"31",54,"male","Pisces"
2447,"28",68,"male","Libra"
2448,"29",68,"female","Cancer"
2449,"33",1,"male","Capricom"
2450,"25",54,"female","Taurus"
2451,"61",42,"male","Sagittarius"
2452,"48",64,"female","Gemini"
2453,"76",13,"male","Capricom"
2454,"60",69,"female","Virgo"
2455,"81",72,"male","Scorpio"
2456,"77",72,"female","Sagittarius"
2457,"60",68,"male","Leo"
2458,"68",68,"female","Leo"
2459,"26",20,"female","Cancer"
2460,"37",19,"female","Capricom"
2461,"33",64,"male","Aries"
2462,"66",19,"male","Gemini"
2463,"56",7,"male","Sagittarius"
2464,"55",30,"male","Virgo"
2465,"27",51,"male","Libra"
2467,"54",36,"female","Taurus"
2468,"35",71,"male","Pisces"
2469,"43",54,"female","Virgo"
2470,"57",53,"male","Gemini"
2471,"58",53,"female","Capricom"
2472,"24",70,"female","Aries"
2473,"24",20,"female","Libra"
2474,"43",42,"male","Aries"
2475,"18",44,"female","Aquarius"
2476,"43",75,"female","Aquarius"
2477,"48",75,"male","Gemini"
2478,"60",48,"female","Gemini"
2479,"41",31,"female","Aries"
2480,"24",46,"female","Sagittarius"
2481,"52",6,"male","Cancer"
2482,"75",34,"male","Capricom"
2483,"71",34,"female","Capricom"
2484,"31",68,"male","Sagittarius"
2485,"67",20,"male","Taurus"
2486,"39",76,"female","Libra"
2487,"33",67,"female","Libra"
2488,"20",9,"female","Virgo"
2489,"25",64,"female","Aquarius"
2490,"39",61,"female","Aries"
2491,"61",5,"female","Pisces"
2492,"57",5,"male","Sagittarius"
2493,"38",1,"male","Libra"
2494,"29",37,"male","Capricom"
2495,"61",58,"female","Sagittarius"
2496,"28",1,"male","Cancer"
2497,"38",34,"female","Aries"
2498,"20",37,"male","Pisces"
2499,"56",13,"male","Leo"
2500,"54",24,"female","Leo"
2501,"60",70,"female","Sagittarius"
2502,"65",1,"female","Pisces"
2503,"23",54,"female","Libra"
2504,"50",61,"male","Capricom"
2505,"40",25,"female","Taurus"
2506,"24",76,"male","Libra"
2507,"48",37,"female","Virgo"
2508,"35",72,"female","Leo"
2509,"29",72,"male","Aquarius"
2510,"41",72,"female","Gemini"
2511,"25",35,"female","Aries"
2512,"26",35,"male","Leo"
2513,"59",41,"male","Taurus"
2514,"43",59,"male","Aquarius"
2515,"42",12,"male","Gemini"
2516,"58",33,"female","Capricom"
2517,"76",18,"male","Virgo"
2518,"79",18,"female","Taurus"
2519,"30",29,"female","Leo"
2520,"56",62,"male","Leo"
2521,"53",55,"female","Aries"
2522,"63",74,"male","Virgo"
2523,"63",74,"female","Sagittarius"
2524,"41",36,"male","Leo"
2525,"48",36,"female","Cancer"
2526,"36",1,"male","Leo"
2527,"53",44,"female","Leo"
2528,"23",25,"male","Aquarius"
2529,"61",70,"male","Cancer"
2530,"50",8,"male","Aquarius"
2531,"46",5,"female","Aquarius"
2532,"63",29,"male","Taurus"
2533,"71",40,"female","Cancer"
2534,"57",1,"male","Capricom"
2535,"55",1,"male","Capricom"
2536,"39",64,"male","Libra"
2537,"43",73,"male","Libra"
2538,"20",56,"male","Pisces"
2539,"28",32,"female","Aquarius"
2540,"19",46,"male","Cancer"
2542,"56",3,"male","Sagittarius"
2543,"48",3,"female","Virgo"
2545,"47",9,"female","Libra"
2546,"39",41,"female","Sagittarius"
2547,"47",48,"female","Scorpio"
2548,"47",48,"male","Libra"
2549,"77",70,"female","Taurus"
2550,"24",1,"female","Libra"
2551,"61",70,"female","Leo"
2552,"36",74,"female","Aquarius"
2553,"24",34,"male","Sagittarius"
2554,"59",64,"male","Virgo"
2555,"37",42,"male","Libra"
2556,"49",44,"female","Aquarius"
2557,"43",7,"male","Aquarius"
2558,"41",30,"male","Capricom"
2559,"35",8,"female","Aries"
2560,"26",70,"female","Gemini"
2561,"55",48,"male","Leo"
2562,"48",42,"male","Scorpio"
2563,"29",74,"male","Virgo"
2565,"54",64,"male","Gemini"
2566,"37",29,"female","Aries"
2567,"57",64,"male","Gemini"
2568,"62",64,"female","Gemini"
2569,"52",69,"male","Aries"
2570,"53",69,"female","Gemini"
2571,"21",43,"female","Taurus"
2572,"47",1,"male","Libra"
2573,"35",1,"female","Pisces"
2574,"68",29,"female","Taurus"
2576,"21",46,"female","Taurus"
2577,"82",70,"male","Capricom"
2578,"46",76,"male","Cancer"
2579,"65",11,"female","Capricom"
2580,"65",11,"male","Pisces"
2581,"47",52,"female","Scorpio"
2582,"62",51,"male","Sagittarius"
2583,"63",75,"male","Gemini"
2584,"56",4,"female","Sagittarius"
2585,"29",75,"female","Virgo"
2586,"34",8,"male","Taurus"
2587,"27",8,"female","Capricom"
2588,"42",33,"male","Taurus"
2589,"37",21,"male","Aquarius"
2590,"36",42,"female","Libra"
2591,"40",42,"male","Pisces"
2592,"20",1,"female","Virgo"
2593,"23",1,"male","Gemini"
2594,"37",55,"male","Leo"
2596,"39",31,"male","Libra"
2597,"31",28,"female","Leo"
2598,"35",28,"male","Scorpio"
2599,"54",1,"male","Capricom"
2600,"77",7,"female","Aries"
2601,"39",37,"male","Leo"
2602,"34",37,"female","Leo"
2603,"28",38,"female","Scorpio"
2604,"74",22,"male","Cancer"
2605,"75",22,"female","Aries"
2606,"57",31,"male","Capricom"
2607,"57",63,"male","Aries"
2608,"57",58,"female","Virgo"
2609,"23",1,"male","Taurus"
2610,"20",1,"female","Taurus"
2611,"62",77,"male","Scorpio"
2612,"25",38,"male","Aquarius"
2613,"23",1,"male","Scorpio"
2614,"54",72,"male","Pisces"
2615,"55",64,"female","Virgo"
2616,"30",50,"male","Cancer"
2617,"38",50,"female","Cancer"
2618,"58",17,"male","Leo"
2619,"31",63,"female","Cancer"
2620,"32",63,"male","Cancer"
2621,"44",51,"male","Taurus"
2622,"27",71,"male","Gemini"
2623,"35",16,"female","Cancer"
2625,"28",57,"male","Libra"
2626,"60",1,"male","Aquarius"
2628,"69",1,"female","Scorpio"
2629,"69",1,"male","Sagittarius"
2630,"63",64,"female","Leo"
2631,"30",18,"male","Gemini"
2632,"37",18,"female","Pisces"
2633,"33",1,"female","Cancer"
2635,"34",67,"female","Sagittarius"
2636,"82",28,"male","Scorpio"
2637,"65",64,"male","Gemini"
2638,"58",1,"male","Capricom"
2639,"50",45,"female","Pisces"
2640,"49",45,"male","Aquarius"
2642,"27",22,"male","Virgo"
